Country,Indicator,Gender,Age,Poverty_Rating,Residence,Maternal_Education,Year,Observation_Value
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 41 months old,Poor,Suburban,No education,2003-01-01,26.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 41 months old,Poor,Suburban,No education,2004-01-01,18.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 41 months old,Poor,Suburban,No education,2005-01-01,26.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2000-01-01,32.9
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2001-01-01,30.6
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2002-01-01,23.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2003-01-01,25.2
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2004-01-01,22.1
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2005-01-01,26.6
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2007-01-01,22.0
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2010-01-01,20.3
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2013-01-01,23.2
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 36 to 47 months old,Poor,Suburban,No education,2018-01-01,19.2
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 42 to 47 months old,Poor,Suburban,No education,2000-01-01,33.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 42 to 47 months old,Poor,Suburban,No education,2001-01-01,30.7
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 42 to 47 months old,Poor,Suburban,No education,2002-01-01,24.2
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 42 to 47 months old,Poor,Suburban,No education,2003-01-01,23.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 42 to 47 months old,Poor,Suburban,No education,2004-01-01,31.5
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 42 to 47 months old,Poor,Suburban,No education,2005-01-01,26.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 53 months old,Poor,Suburban,No education,2000-01-01,35.0
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 53 months old,Poor,Suburban,No education,2001-01-01,31.7
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 53 months old,Poor,Suburban,No education,2002-01-01,22.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 53 months old,Poor,Suburban,No education,2003-01-01,24.1
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 53 months old,Poor,Suburban,No education,2004-01-01,18.9
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 53 months old,Poor,Suburban,No education,2005-01-01,24.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2000-01-01,35.7
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2001-01-01,32.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2002-01-01,23.6
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2003-01-01,24.0
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2004-01-01,21.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2005-01-01,25.9
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2007-01-01,24.2
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2010-01-01,22.1
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2013-01-01,23.0
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 48 to 59 months old,Poor,Suburban,No education,2018-01-01,18.1
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 54 to 59 months old,Poor,Suburban,No education,2000-01-01,36.6
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 54 to 59 months old,Poor,Suburban,No education,2001-01-01,33.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 54 to 59 months old,Poor,Suburban,No education,2002-01-01,25.5
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 54 to 59 months old,Poor,Suburban,No education,2003-01-01,23.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 54 to 59 months old,Poor,Suburban,No education,2004-01-01,31.2
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 54 to 59 months old,Poor,Suburban,No education,2005-01-01,28.6
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2000-01-01,13.5
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2001-01-01,13.2
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2002-01-01,18.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2003-01-01,17.1
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2004-01-01,13.9
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2005-01-01,17.6
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2007-01-01,12.9
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2010-01-01,12.2
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2013-01-01,13.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, 6 to 11 months old,Poor,Suburban,No education,2018-01-01,12.1
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Rural,No education,2002-01-01,24.6
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Rural,No education,2003-01-01,24.9
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Rural,No education,2004-01-01,21.9
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Rural,No education,2005-01-01,26.2
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Rural,No education,2007-01-01,21.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Rural,No education,2010-01-01,21.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Rural,No education,2013-01-01,23.0
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Rural,No education,2018-01-01,20.0
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Urban,No education,2002-01-01,20.7
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Urban,No education,2003-01-01,20.5
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Urban,No education,2004-01-01,16.8
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Urban,No education,2005-01-01,21.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Urban,No education,2007-01-01,16.5
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Urban,No education,2010-01-01,15.5
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Urban,No education,2013-01-01,16.9
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Urban,No education,2018-01-01,15.7
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2000-01-01,24.7
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2001-01-01,23.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2002-01-01,23.0
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2003-01-01,23.1
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2004-01-01,19.7
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2005-01-01,24.4
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2007-01-01,19.6
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2010-01-01,18.6
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2013-01-01,19.9
Indonesia,Weight-for-age <-2 SD (Underweight), Total, Under 5 years old,Poor,Suburban,No education,2018-01-01,17.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 12 months old,Poor,Suburban,No education,2000-01-01,4.3
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 12 months old,Poor,Suburban,No education,2001-01-01,4.4
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 12 months old,Poor,Suburban,No education,2004-01-01,18.2
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 24 months old,Poor,Suburban,No education,2000-01-01,4.9
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 24 months old,Poor,Suburban,No education,2001-01-01,5.0
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 24 months old,Poor,Suburban,No education,2004-01-01,16.3
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 6 months old,Poor,Suburban,No education,2000-01-01,4.6
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 6 months old,Poor,Suburban,No education,2001-01-01,4.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 6 months old,Poor,Suburban,No education,2004-01-01,18.4
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 6 months old,Poor,Suburban,No education,2007-01-01,14.8
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 6 months old,Poor,Suburban,No education,2010-01-01,18.6
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 6 months old,Poor,Suburban,No education,2013-01-01,13.2
Indonesia,Weight-for-height <-2 SD (wasting), Female, 12 to 17 months old,Poor,Suburban,No education,2000-01-01,5.6
Indonesia,Weight-for-height <-2 SD (wasting), Female, 12 to 17 months old,Poor,Suburban,No education,2001-01-01,6.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 12 to 17 months old,Poor,Suburban,No education,2004-01-01,12.4
Indonesia,Weight-for-height <-2 SD (wasting), Female, 12 to 23 months old,Poor,Suburban,No education,2000-01-01,5.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, 12 to 23 months old,Poor,Suburban,No education,2001-01-01,5.6
Indonesia,Weight-for-height <-2 SD (wasting), Female, 12 to 23 months old,Poor,Suburban,No education,2004-01-01,14.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, 12 to 23 months old,Poor,Suburban,No education,2007-01-01,13.6
Indonesia,Weight-for-height <-2 SD (wasting), Female, 12 to 23 months old,Poor,Suburban,No education,2010-01-01,13.9
Indonesia,Weight-for-height <-2 SD (wasting), Female, 12 to 23 months old,Poor,Suburban,No education,2013-01-01,12.4
Indonesia,Weight-for-height <-2 SD (wasting), Female, 18 to 23 months old,Poor,Suburban,No education,2000-01-01,5.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, 18 to 23 months old,Poor,Suburban,No education,2001-01-01,5.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 18 to 23 months old,Poor,Suburban,No education,2004-01-01,18.9
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 29 months old,Poor,Suburban,No education,2000-01-01,5.2
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 29 months old,Poor,Suburban,No education,2001-01-01,4.5
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 29 months old,Poor,Suburban,No education,2004-01-01,12.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 35 months old,Poor,Suburban,No education,2000-01-01,4.5
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 35 months old,Poor,Suburban,No education,2001-01-01,4.2
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 35 months old,Poor,Suburban,No education,2004-01-01,12.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 35 months old,Poor,Suburban,No education,2007-01-01,15.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 35 months old,Poor,Suburban,No education,2010-01-01,10.5
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 35 months old,Poor,Suburban,No education,2013-01-01,12.5
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 59 months old,Poor,Suburban,No education,2000-01-01,4.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 59 months old,Poor,Suburban,No education,2001-01-01,4.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 24 to 59 months old,Poor,Suburban,No education,2004-01-01,12.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 30 to 35 months old,Poor,Suburban,No education,2000-01-01,3.8
Indonesia,Weight-for-height <-2 SD (wasting), Female, 30 to 35 months old,Poor,Suburban,No education,2001-01-01,3.9
Indonesia,Weight-for-height <-2 SD (wasting), Female, 30 to 35 months old,Poor,Suburban,No education,2004-01-01,13.9
Indonesia,Weight-for-height <-2 SD (wasting), Female, 36 to 41 months old,Poor,Suburban,No education,2000-01-01,3.9
Indonesia,Weight-for-height <-2 SD (wasting), Female, 36 to 41 months old,Poor,Suburban,No education,2001-01-01,3.8
Indonesia,Weight-for-height <-2 SD (wasting), Female, 36 to 41 months old,Poor,Suburban,No education,2004-01-01,10.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, 36 to 47 months old,Poor,Suburban,No education,2000-01-01,3.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, 36 to 47 months old,Poor,Suburban,No education,2001-01-01,3.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, 36 to 47 months old,Poor,Suburban,No education,2004-01-01,11.5
Indonesia,Weight-for-height <-2 SD (wasting), Female, 36 to 47 months old,Poor,Suburban,No education,2007-01-01,13.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, 36 to 47 months old,Poor,Suburban,No education,2010-01-01,10.8
Indonesia,Weight-for-height <-2 SD (wasting), Female, 36 to 47 months old,Poor,Suburban,No education,2013-01-01,11.8
Indonesia,Weight-for-height <-2 SD (wasting), Female, 42 to 47 months old,Poor,Suburban,No education,2000-01-01,3.4
Indonesia,Weight-for-height <-2 SD (wasting), Female, 42 to 47 months old,Poor,Suburban,No education,2001-01-01,3.6
Indonesia,Weight-for-height <-2 SD (wasting), Female, 42 to 47 months old,Poor,Suburban,No education,2004-01-01,13.9
Indonesia,Weight-for-height <-2 SD (wasting), Female, 48 to 53 months old,Poor,Suburban,No education,2000-01-01,4.2
Indonesia,Weight-for-height <-2 SD (wasting), Female, 48 to 53 months old,Poor,Suburban,No education,2001-01-01,4.0
Indonesia,Weight-for-height <-2 SD (wasting), Female, 48 to 53 months old,Poor,Suburban,No education,2004-01-01,12.3
Indonesia,Weight-for-height <-2 SD (wasting), Female, 48 to 59 months old,Poor,Suburban,No education,2000-01-01,4.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 48 to 59 months old,Poor,Suburban,No education,2001-01-01,4.3
Indonesia,Weight-for-height <-2 SD (wasting), Female, 48 to 59 months old,Poor,Suburban,No education,2004-01-01,12.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 48 to 59 months old,Poor,Suburban,No education,2007-01-01,12.8
Indonesia,Weight-for-height <-2 SD (wasting), Female, 48 to 59 months old,Poor,Suburban,No education,2010-01-01,10.3
Indonesia,Weight-for-height <-2 SD (wasting), Female, 48 to 59 months old,Poor,Suburban,No education,2013-01-01,12.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, 54 to 59 months old,Poor,Suburban,No education,2000-01-01,3.9
Indonesia,Weight-for-height <-2 SD (wasting), Female, 54 to 59 months old,Poor,Suburban,No education,2001-01-01,4.8
Indonesia,Weight-for-height <-2 SD (wasting), Female, 54 to 59 months old,Poor,Suburban,No education,2004-01-01,11.4
Indonesia,Weight-for-height <-2 SD (wasting), Female, 6 to 11 months old,Poor,Suburban,No education,2000-01-01,4.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 6 to 11 months old,Poor,Suburban,No education,2001-01-01,4.5
Indonesia,Weight-for-height <-2 SD (wasting), Female, 6 to 11 months old,Poor,Suburban,No education,2004-01-01,18.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 6 to 11 months old,Poor,Suburban,No education,2007-01-01,13.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, 6 to 11 months old,Poor,Suburban,No education,2010-01-01,13.2
Indonesia,Weight-for-height <-2 SD (wasting), Female, 6 to 11 months old,Poor,Suburban,No education,2013-01-01,13.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 5 years old,Poor,Suburban,No education,2000-01-01,4.6
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 5 years old,Poor,Suburban,No education,2001-01-01,4.6
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 5 years old,Poor,Suburban,No education,2004-01-01,13.5
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 5 years old,Poor,Suburban,No education,2007-01-01,13.8
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 5 years old,Poor,Suburban,No education,2010-01-01,12.1
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 5 years old,Poor,Suburban,No education,2013-01-01,12.7
Indonesia,Weight-for-height <-2 SD (wasting), Female, Under 5 years old,Poor,Suburban,No education,2018-01-01,9.2
Indonesia,Weight-for-height <-2 SD (wasting), Male, Under 12 months old,Poor,Suburban,No education,2000-01-01,5.7
Indonesia,Weight-for-height <-2 SD (wasting), Male, Under 12 months old,Poor,Suburban,No education,2001-01-01,5.8
Indonesia,Weight-for-height <-2 SD (wasting), Male, Under 12 months old,Poor,Suburban,No education,2004-01-01,21.2
Indonesia,Weight-for-height <-2 SD (wasting), Male, Under 24 months old,Poor,Suburban,No education,2000-01-01,6.9
Indonesia,Weight-for-height <-2 SD (wasting), Male, Under 24 months old,Poor,Suburban,No education,2001-01-01,6.7
